"","PC1","PC2","PC3","PC4","PC5","PC6","Species","Outer_volume","log_Outer_volume"
"921",1.63101670940038,-1.38928173340981,0.0732086084288335,2.09206955179342,-0.0535204563233987,-0.0936270943308583,"Phoenicurus_ochruros",726.3,6.58933904716049
"925",-1.28743601376426,0.315417914920826,-1.34473354366128,0.298388734672859,-0.5898507430723,-0.854611343282168,"Phylidonyris_niger",327.73,5.79523674513946
"926",-1.21391935470109,0.283386729324516,-1.17976157443594,0.257537936828194,-0.448541216556413,-1.32560120709736,"Phylidonyris_novaehollandiae",332.78,5.81048209331526
"927",-1.30309571544142,0.175112680905127,-0.971189908869948,0.182760808116759,-0.0851994313390633,-1.55610062769503,"Phylidonyris_pyrrhopterus",743.52,6.61273971543013
"940",1.87658752748825,0.474294926975544,0.626345188810582,-0.681277750254282,0.00327110179817276,-0.449575297097599,"Pinicola_enucleator",2237.43,7.71353000625171
"942",0.896510499902613,0.533500566313577,-0.115560456628968,-0.297837927456349,-0.369358310907901,-0.109897518965477,"Pipilo_chlorurus",843.99,6.73932479296762
"943",0.894124654703176,0.549391295644772,-0.108777999139223,-0.284800260659162,-0.368952034769931,-0.109960220892033,"Pipilo_chlorurus",628.94,6.4456245767549
"945",-0.125362865004473,0.291656047175701,0.153591810314633,-0.256576352686614,0.759658266847789,0.219500640935041,"Pipilo_erythrophthalmus",210.91,5.35616165623247
"946",-0.121695508626302,0.267229916100512,0.143166285330628,-0.276616953181746,0.759033767242268,0.219597022003826,"Pipilo_erythrophthalmus",541.47,6.29613278434637
"951",1.16859937690694,0.551356438659545,0.283661388486061,-0.39877018731013,-0.0347535960282378,-0.156679418031989,"Piranga_ludoviciana",315.73,5.75804967592914
"952",1.16972789666367,0.543840023930091,0.280453243515789,-0.404937085550585,-0.0349457671919405,-0.15664975962711,"Piranga_ludoviciana",417.45,6.03655740847888
"953",0.145035798588646,0.308496065255326,0.235700833645796,-0.320063303568106,0.681236051321892,0.0839648593129182,"Piranga_olivacea",515.43,6.24693975178545
"954",0.143330038535573,0.319857142375396,0.240549951706937,-0.310742023539892,0.681526518451457,0.0839200305697983,"Piranga_olivacea",361.68,5.89352090277786
"955",-0.372528422478514,0.321264037783083,-0.271172468381336,-0.132082315144489,0.370740438090531,0.492713304764646,"Piranga_rubra",379.91,5.94256312674981
"956",-0.374994036229376,0.337686059110982,-0.264163245630715,-0.118608745886145,0.371160297699471,0.492648506456542,"Piranga_rubra",157.67,5.066826573746
"961",-1.32017155244942,0.368629092706479,-1.50729895426476,0.359953554605529,-0.794360199209067,-0.683574419645374,"Plectorhyncha_lanceolata",87.49,4.48288955127926
"969",-1.85665487694012,0.222064604803498,-1.35148922322389,0.331991955225085,-0.108438768435308,0.132484277522818,"Poecilodryas_cerviniventris",146.12,4.99124858029607
"970",-2.03762213581182,0.104410093691821,-1.03076386097073,0.26451774263234,0.456138121272405,-0.122750254344352,"Poecilodryas_superciliosa",99.37,4.60886335782571
"973",-0.135529319851065,0.391040738330799,-0.245459180912403,-0.137727113616334,0.209589966908739,0.377300504576694,"Polioptila_caerulea",114.28,4.74736395169127
"974",-0.135330730550577,0.389718050327877,-0.246023728641147,-0.138812322803358,0.209556149922598,0.377305723662885,"Polioptila_caerulea",132.18,4.89170159668248
"975",0.242392644646785,0.641920926879753,-0.94367404093903,0.0295154357263774,-1.04640209245689,0.526472915288228,"Polioptila_californica",109.65,4.70637206649706
"978",0.0791761226317513,0.590915781157246,-0.85981782408128,0.0201600390993586,-0.803363096650923,0.608287303601551,"Polioptila_melanura",55.57,4.03547880935506
"979",-2.38961173431994,-0.0909617768977063,-0.49099611519187,0.129442377650639,1.50517077141706,0.190616589821134,"Polioptila_plumbea",80.5,4.40060302024682
"983",0.83856580069776,0.500522685610214,0.237161932531135,-0.347109127150879,0.138856568003534,-0.087036198382995,"Pooecetes_gramineus",132.6,4.89485026110255
"985",-1.19227135702016,0.28617566933871,-0.897172854794196,0.137614033054979,0.0681991404021919,0.413240025646976,"Prionops_plumatus",130.27,4.87725627081532
"987",-1.43374187761143,0.254426830116121,-1.13083860467332,0.238407449411521,-0.137206689585142,-0.290080453565253,"Prionops_retzii",238.38,5.47805224744522
"992",-2.89855568973346,-1.26543774181544,1.62920495037109,-0.450583260309864,-1.3245530048113,-1.57230729719843,"Prosthemadera_novaeseelandiae",5371.14,8.58898161836088
"994",1.99471799401491,-1.36663364175281,0.341480366187675,1.99145121829438,0.0403217904434137,-0.304110595737035,"Prunella_collaris",703.09,6.55690618889618
"996",1.16544963542222,0.504851251233786,0.427964211404518,-0.464329884330005,0.205596671873166,0.103915550323423,"Prunella_modularis",554.28,6.31947249103133
"1000",-2.4794776734734,-0.824094639255095,2.20102582481608,-0.369454958484698,-0.903410261926725,0.542353827823422,"Pseudonestor_xanthophrys",389.75,5.96806796930159
"1007",-0.967928995013863,0.36933089733816,-1.40269842494832,0.27833881573834,-0.92253248329456,-1.22882453209136,"Psophodes_nigrogularis",632.3,6.45094424352238
"1009",-2.82323139006158,-0.474036749000127,0.621258386672333,-0.168171984361755,3.39196770349564,-0.0900723665621656,"Ptiliogonys_caudatus",354.78,5.87431256229712
"1011",-1.7230801174507,0.282639596390607,-1.45697707815513,0.358580017375119,-0.365113862615025,0.0747076592723286,"Ptilotula_flavescens",67.05,4.22024272909747
"1012",-1.40697810481591,0.279901851206229,-1.23864842442264,0.298545910270826,-0.375777586872141,-0.999890028093964,"Ptilotula_fusca",83.61,4.43805246293641
"1015",-1.28673301534325,0.424905647506178,-1.68745778391702,0.402208693565505,-1.05219268500787,-0.407417623888833,"Ptilotula_penicillata",77.78,4.36665915754276
"1019",-1.09000484867237,0.461310895413275,-1.69503313393489,0.396060230983399,-1.23576938204132,-0.768925922993063,"Purnella_albifrons",111.47,4.72268651941593
"1020",-1.32126537620935,0.279817335422705,-1.03422848336117,0.188391648464818,-0.037992936613402,0.300783373738626,"Pycnonotus_barbatus",174.21,5.165985254499
"1022",-1.24294944620828,0.207239178661419,-0.573675582910838,0.0323965143226596,0.600269834375367,0.821589597085705,"Pycnonotus_cafer",184.93,5.22537025879197
"1024",-0.963501398493135,0.424731245800544,-1.50646951647722,0.325326303059939,-1.07545736929902,-1.06142870975687,"Pycnonotus_capensis",312.26,5.74703351665052
"1027",-1.50682935994077,0.0885562896188922,-0.357107276875561,-0.00448864220105621,1.08643485806972,0.620009602970312,"Pycnonotus_jocosus",211.34,5.35818876358543
"1028",-1.50561197424565,0.0804479904814267,-0.360568049069701,-0.0111411563961519,1.08622755427702,0.620041596843369,"Pycnonotus_jocosus",321.07,5.77476891322269
"1029",-1.5064634674754,0.0861192923933967,-0.358147432411538,-0.00648809465849043,1.08637255168966,0.620019218917942,"Pycnonotus_jocosus",244.32,5.50256348075778
"1030",0.418198747031977,-1.32490256805752,-1.18634146698977,2.54633495775114,-0.850548358015376,1.31021477382723,"Pycnonotus_leucotis",325.31,5.78784784977387
"1031",-1.15481177189901,0.417536439502986,-1.60488506206652,0.352536372651311,-1.02380166967115,-0.445588579376893,"Pycnonotus_nigricans",306.94,5.72990495880177
"1036",-1.72905035934422,0.193494016835607,-1.15674249618229,0.294613185377694,-9.92574815791465e-05,-0.717774305067874,"Pyrocephalus_rubinus",67.96,4.23352662635544
"1037",1.79783759805214,-2.36236861639265,-0.192193025209438,1.27734295592832,0.0910483797580681,-0.194857958750381,"Pyrrhocorax_graculus",13518.98,9.51192387030592
"1039",1.51804942296553,0.583089715013432,0.52080330106052,-0.491426834697909,0.0354152916257339,-0.230878747850095,"Pyrrhula_pyrrhula",268.55,5.59675390189768
"1040",1.52166929542158,0.558979846767991,0.510512762907745,-0.51120795500754,0.0347988778694133,-0.23078361469689,"Pyrrhula_pyrrhula",594.83,6.38995539147881
"1042",-0.872664819627612,-0.0335368454758797,-0.390279943547708,-0.275035143996656,0.736254668076234,0.551383943523277,"Quiscalus_major",3540.47,8.17229717417093
"1043",-0.882525610474908,0.0321401558580371,-0.362247783392114,-0.221149960895015,0.737933823129426,0.551124794026221,"Quiscalus_major",2651.66,7.88331818912134
"1047",1.36491482824904,-1.63228065076373,0.254843436529508,1.93594562964269,0.506534127452475,0.131070889220242,"Quiscalus_quiscula",2456.58,7.80693240489941
"1048",-1.14503438591457,0.320659329912179,-1.2270323033948,0.272026664186436,-0.568713124889888,-1.28618415965986,"Quoyornis_georgianus",221.74,5.40600517196495
"1059",1.49968388255387,0.565253709646728,0.575071659651833,-0.500029474093606,0.113548573757599,-0.365169757598098,"Regulus_calendula",242.95,5.49696328626185
"1061",0.589674784919255,0.458308567898685,0.171819369416664,-0.319787433733348,0.256196972754935,0.199564809318963,"Regulus_ignicapilla",193.47,5.27027790951679
"1062",0.58950193456721,0.459459823713519,0.172310746713526,-0.318842877357155,0.256226406757398,0.199560266672993,"Regulus_ignicapilla",177.89,5.18677109180312
"1063",1.1600757397756,0.528746532238781,0.406485298083812,-0.437783737633717,0.160616799699033,0.0413174162516936,"Regulus_regulus",291.97,5.68007021469645
"1064",1.16018990088744,0.527986171370062,0.406160761987233,-0.438407581350727,0.160597359655045,0.0413204164973307,"Regulus_regulus",302.26,5.71459052337279
"1065",1.09833136905422,0.503428337074403,0.458961780412616,-0.432757551668433,0.251992597092489,-0.243842685995117,"Regulus_satrapa",191.58,5.26051165181214
"1066",-1.25163469327953,0.0922249950579052,-0.0950223635340663,-0.0846441740033569,1.23802977431497,0.305605474418587,"Rhipidura_albicollis",91.98,4.53238441626244
"1070",-3.23460597081944,-1.00728397438907,2.06010896512685,-0.177176720745054,-0.75573536358458,-1.82361439804225,"Rhipidura_fuliginosa",95.05,4.56486888921457
"1072",-1.52302871363697,0.335763904050277,-1.54257973665317,0.378202854441156,-0.669990121215612,-0.381676411245705,"Rhipidura_leucophrys",91.13,4.52320062312084
"1074",-1.68374118741809,0.200834546170659,-1.1652138297511,0.300123837117194,-0.0642345764977468,-0.943451802875346,"Rhipidura_rufifrons",62.96,4.15825788796575
"1080",0.731281783123504,0.609166344634433,-0.386537712926348,-0.182339419419146,-0.622546128489028,0.321447946276416,"Rhodospiza_obsoleta",329.61,5.80093943296334
"1082",0.730562091060787,0.613959795514296,-0.384491779341787,-0.178406597074884,-0.622423574975566,0.321429032191433,"Rhodospiza_obsoleta",264.74,5.58251838716316
"1100",-0.992419102250391,-0.301310496734181,1.49488795672161,-0.289421407138688,-2.98700857637775,0.741151241289199,"Saxicola_dacotiae",319.64,5.77031899845645
"1102",1.20502242344753,0.543111224126029,0.383507864351159,-0.437784705387167,0.0991863226083298,0.0756842783042274,"Saxicola_rubetra",320.05,5.77159687424006
"1104",1.22650692607869,0.557966472109143,0.365654785301472,-0.427621001891646,0.0505444113438074,0.0345017015421502,"Saxicola_torquatus",238.88,5.48013879830031
"1105",0.23581596633284,-1.58170017125181,-0.434722939959992,2.346765353979,0.297493914873689,0.502591237645993,"Sayornis_nigricans",612.1,6.41852805476864
"1106",1.49687324498843,-1.46636463927941,0.397365426867811,2.02146311419279,0.508325626659749,0.116162970637285,"Sayornis_phoebe",459.6,6.13252998738658
"1107",1.49532036541361,-1.45602181024203,0.401779937794757,2.02994896502563,0.508590060377636,0.116122159715824,"Sayornis_phoebe",319.63,5.77028781034535
"1108",-1.15070264413994,-0.43958506846658,1.94710625265023,-0.389816888623019,-2.26324733290694,0.40073039017493,"Serinus_canaria",204.5,5.32544603393629
"1109",-1.15019274669579,-0.442981199227156,1.94565672116346,-0.392603269306575,-2.26333416132499,0.40074379068897,"Serinus_canaria",250.46,5.52728393116504
"1110",-1.15064683943707,-0.43995675118472,1.94694761158455,-0.390121838467194,-2.26325683566897,0.400731856767306,"Serinus_canaria",209.53,5.34962816078246
"1111",1.65047218248565,-1.36346167546514,0.166184784937017,2.10791515313483,0.019031923454146,-0.290972825951722,"Serinus_pusillus",162.82,5.09876826408746
"1112",1.65093503978265,-1.36654449912335,0.164868978722312,2.10538582758831,0.0189531053166148,-0.2909606616905,"Serinus_pusillus",204.54,5.32564066219693
"1113",0.552665808721784,0.487789243497824,0.0299087524959977,-0.272807876182887,0.083482687100493,0.251164026337452,"Serinus_serinus",133.01,4.89791442403214
"1114",0.552878820708899,0.486370494355025,0.0293032040942162,-0.273971899444947,0.0834464141321181,0.251169624463422,"Serinus_serinus",152.21,5.03180952932766
"1120",0.540821665655708,0.370890770918188,0.450588883661683,-0.3863158764938,0.653770373810393,-0.226526413033898,"Setophaga_caerulescens",221.11,5.40317275465042
"1121",0.54041328173666,0.373610779040398,0.451749833488223,-0.38408422564607,0.653839915891949,-0.226537145691031,"Setophaga_caerulescens",184.3,5.22197613329131
"1122",1.29039785380839,0.518107523892714,0.543859669838272,-0.47787054341452,0.22759007688886,-0.351057904559646,"Setophaga_castanea",300.62,5.70916794693254
"1123",-0.00573308854281371,0.315628855272181,0.214137384262623,-0.272632385030526,0.743981125028847,0.139832064704656,"Setophaga_cerulea",76.96,4.35619587463936
"1124",-0.00621269834505336,0.318823257639015,0.215500814336009,-0.270011513904544,0.744062795884203,0.139819460174151,"Setophaga_cerulea",33.73,3.54760386675598
"1125",-0.54451999619469,0.351689904339375,-0.476455731603316,-0.044213164962818,0.204504124879918,0.629277034151036,"Setophaga_chrysoparia",121.04,4.80434885984847
"1127",1.62522160342646,0.585361891174256,0.646108274700477,-0.523588937809844,0.113236031020726,-0.413280862389985,"Setophaga_coronata",153.39,5.03948186865384
"1128",-0.506922872195789,0.23777781693435,0.0587395112771706,-0.192806263196191,0.913237074820074,0.386785432970787,"Setophaga_discolor",77.55,4.36373536470163
"1129",-0.59207673574379,0.22747332320565,0.0196413620435226,-0.175279976049338,0.923527604454049,0.424314531539647,"Setophaga_dominica",75.48,4.33702926874315
"1136",1.21464179732798,0.508369384634169,0.512158394425817,-0.464268819583893,0.2433832311978,-0.293611363524702,"Setophaga_magnolia",304.64,5.72240793877937
"1140",0.813856864480955,0.443175071513236,0.449875300410914,-0.40199344914946,0.445389581652145,-0.244816527923683,"Setophaga_pensylvanica",128.41,4.86298565883358
"1141",1.25214980419734,0.540996962306292,0.463256411849796,-0.449697068533647,0.152369294776946,-0.15321672289404,"Setophaga_petechia",195.15,5.27887967265556
"1142",1.25146661262616,0.545547304609082,0.465198582192593,-0.445963706425436,0.15248563276614,-0.153234677716813,"Setophaga_petechia",133.57,4.90208450975345
"1144",1.25145895750788,0.545598290906401,0.465220344088282,-0.445921874339456,0.152486936325941,-0.153234878899465,"Setophaga_petechia",132.88,4.89694387634313
"1145",-0.237339104702821,0.28767577074995,0.0875537735275384,-0.216165643578432,0.733056412901081,0.108999505923835,"Setophaga_pinus",84.43,4.44769732716353
"1146",-0.236774179161991,0.283913129794151,0.0859478087036471,-0.219252730271353,0.732960213966203,0.109014352620418,"Setophaga_pinus",135.35,4.9152251092916
"1148",-0.237058638919785,0.285807751045264,0.0867564681318595,-0.217698274206811,0.733008653492721,0.109006876789696,"Setophaga_pinus",109.71,4.70691416987138
"1149",0.796307031302345,0.454621484628179,0.394664689390097,-0.389103477683274,0.392325862419237,-0.0990285961988783,"Setophaga_ruticilla",134.46,4.90867639378676
"1153",1.88726900239565,0.612977072373659,0.721187585106066,-0.578214972967516,0.0302329155482489,-0.486824374724412,"Setophaga_striata",343.1,5.84093231280344
"1154",1.30156882461064,0.531074496006827,0.497446389878151,-0.467965521796227,0.15863870463007,-0.299893748913343,"Setophaga_tigrina",317.61,5.7639677843029
"1156",1.30120437441393,0.533501887118335,0.498482445346824,-0.465973950746296,0.158700765411899,-0.299903326956995,"Setophaga_tigrina",284.76,5.65515229768813
"1157",1.30047724912041,0.538344846431827,0.500549510047488,-0.462000508840285,0.15882458470082,-0.299922436393249,"Setophaga_tigrina",219.22,5.39462704668544
"1159",1.21111604433065,0.482775929377152,0.624356063515288,-0.493703972039116,0.399869105017923,-0.343309856966403,"Setophaga_townsendi",283.96,5.65234881954135
"1160",1.21007350597496,0.48971967192657,0.627319781396299,-0.488006926938295,0.400046634749079,-0.34333725571106,"Setophaga_townsendi",189.99,5.25222107065506
"1162",0.945941411785828,0.458587181383609,0.50498986120618,-0.430108392155819,0.424736109028562,-0.282072008660299,"Setophaga_virens",159.7,5.07953927274347
"1176",0.374358438086529,0.5622338998765,-0.485114362448367,-0.110201170571399,-0.51045787661579,0.30500919875231,"Spinus_lawrencei",137.27,4.92920829540053
"1177",1.17531726003263,0.530594758400856,0.433518744464095,-0.431207350098207,0.161244586101705,-0.203243042638258,"Spinus_pinus",166.08,5.11847273962897
"1178",0.177612379556509,0.51811941032955,-0.484586592751915,-0.0947962346339406,-0.360328236726422,0.367584872853879,"Spinus_psaltria",123.72,4.82607122474952
"1179",0.177520629080809,0.518730506965537,-0.48432576539344,-0.0942948558642929,-0.360312612900981,0.367582461577745,"Spinus_psaltria",115.45,4.75746199633035
"1180",1.36764654544756,0.56624495715405,0.484458411303488,-0.466578827558961,0.102055374098873,-0.0885645496840378,"Spinus_spinus",183.88,5.21970696596613
"1181",1.36785046004772,0.564886800422558,0.483878724864699,-0.467693137327537,0.102020650288523,-0.0885591906446978,"Spinus_spinus",202.26,5.31448594770962
"1182",0.561797268166652,0.43034872354511,0.241655731033177,-0.331690354680014,0.35817761462996,-0.0156308637813929,"Spinus_tristis",195.46,5.28045884824672
"1183",0.56097927994738,0.435796868039827,0.243981099973976,-0.32722038410128,0.358316906606953,-0.0156523611682562,"Spinus_tristis",121.73,4.80998682060942
"1185",0.0504461389786678,0.341320307493806,0.0539541146416695,-0.255585657464187,0.500384740897065,0.246535751687192,"Spiza_americana",392.32,5.97462352991196
"1186",0.0506135530872914,0.340205259339387,0.0534781914446443,-0.256500506996713,0.500356232610983,0.246540151464322,"Spiza_americana",407.41,6.01227157178898
"1191",1.18147881193007,0.531449126611565,0.375445563237599,-0.42796279984574,0.0863657224200845,-0.165892330379173,"Spizella_pallida",340.83,5.83431353745597
"1192",0.888568834661785,0.49850148189665,0.322367167040998,-0.373984601688131,0.224058387855519,-0.0410237372531302,"Spizella_passerina",83.72,4.43935170129315
"1193",0.890107624381208,0.488252497203617,0.317992710617712,-0.382393457232283,0.223796353443353,-0.0409832966243776,"Spizella_passerina",222.42,5.4090534081427
"1194",0.891273421235692,0.480487801374173,0.314678594677129,-0.388764059543598,0.223597834510184,-0.0409526585474537,"Spizella_passerina",327.5,5.79453683792467
"1195",-0.0545290043921361,0.304111002401647,0.0821609761251307,-0.259648635586458,0.620815850217915,0.241389156793858,"Spizella_pusilla",461.79,6.1372733874802
"1204",-1.86306369382647,0.178525054322873,-1.18681564699102,0.293297344150697,0.107797155774793,-0.123229244419263,"Stomiopera_flava",128.12,4.86074220452164
"1205",-1.82606804061217,0.211269581643181,-1.33888270176908,0.317754508001613,-0.112674885886623,0.0417025540269693,"Stomiopera_unicolor",300.56,5.7089690013435
"1213",-1.26175679228392,0.444829899634614,-1.74879568480917,0.415295084421907,-1.1521405576522,-0.350879862797536,"Sugomel_nigrum",92.53,4.53828224044646
"1216",0.893563703793414,0.514714541507821,0.240893492272574,-0.363502478655961,0.126626688432844,0.161277393718241,"Sylvia_atricapilla",184.58,5.22348605592503
"1217",0.89395278350113,0.512123107526678,0.239787420269945,-0.365628639895568,0.126560433589046,0.161287619045208,"Sylvia_atricapilla",219.65,5.39657773571556
"1218",1.12446664029308,0.541241822827659,0.320329215901296,-0.411602811899948,0.0698876236860031,0.104010175752003,"Sylvia_borin",292.1,5.68051384771685
"1219",1.12406879602964,0.543891632424575,0.32146020369754,-0.409428755953205,0.0699553710113116,0.103999720085477,"Sylvia_borin",256.24,5.55000950126666
"1220",0.372153087235523,0.516158222414041,-0.278586988011632,-0.174067849567681,-0.207257295023631,0.40148305367151,"Sylvia_cantillans",156.17,5.05732802208824
"1221",0.372442872292995,0.514228132434358,-0.279410786149889,-0.175651406213775,-0.207306641374358,0.401490669455382,"Sylvia_cantillans",182.29,5.21106959798376
"1222",1.01025344216666,0.540718191616852,0.210007443902186,-0.367602352541535,-0.00528123409527944,0.0849485261277215,"Sylvia_communis",264.79,5.58270652329902
"1223",1.01081293146407,0.536991758321469,0.208416933178132,-0.370659732390789,-0.00537650731377655,0.0849632299554648,"Sylvia_communis",315.22,5.756438173882
"1224",0.242750152205652,0.550973588365549,-0.592148964139202,-0.077661340462492,-0.550600513412154,0.429368101430604,"Sylvia_conspicillata",223.75,5.41498867335173
"1225",0.243026845901415,0.5491306923436,-0.592935546281933,-0.0791733581789386,-0.550647630486699,0.429375373162984,"Sylvia_conspicillata",248.69,5.52022014842611
"1226",1.28119082799199,0.595178169105889,0.278230680302614,-0.400469770292167,-0.121457964588358,-0.0170615279655064,"Sylvia_curruca",168.5,5.1328529268205
"1227",1.2811972627291,0.595135311058867,0.278212387694643,-0.400504933494875,-0.121459060334278,-0.0170613588554511,"Sylvia_curruca",169.08,5.13626891459364
"1229",0.388332558658514,0.518596256717109,-0.316820376086871,-0.173873270235547,-0.264671695252205,0.428155700365477,"Sylvia_hortensis",283.85,5.6519627259264
"1230",0.387781057310623,0.522269486919637,-0.315252573427884,-0.17085954125862,-0.264577782270022,0.428141206467458,"Sylvia_hortensis",234.14,5.4601810814396
"1231",-0.347643352933339,0.580289989577758,-1.30466056874821,0.169028370440976,-1.09743472479522,0.775607529963217,"Sylvia_leucomelaena",217.29,5.38582445398627
"1232",0.277564038700815,0.509319937993967,-0.369838603453,-0.141045221667061,-0.26912305762436,0.348119566194933,"Sylvia_melanocephala",198.4,5.29531285752774
"1233",0.277563705869585,0.509322154789503,-0.369837657283622,-0.141043402880714,-0.269123000947847,0.348119557447861,"Sylvia_melanocephala",198.37,5.29516239485474
"1234",0.445799850245929,0.56437899376911,-0.421567799376494,-0.14534172746561,-0.452537556244172,0.511897875354006,"Sylvia_mystacea",206.61,5.33566131968846
"1235",0.445793748340048,0.564419635020596,-0.421550452937901,-0.145308383049249,-0.452536517174765,0.511897714991022,"Sylvia_mystacea",206.06,5.33300860633797
"1237",1.04960739992412,0.521725231996898,0.1125543585573,-0.384447327160826,-0.140808144476916,0.0948495231315143,"Sylvia_nisoria",868.64,6.76807933290919
"1238",1.04412245219964,0.558257283492128,0.128146914513381,-0.354474334424898,-0.139874134433434,0.094705374303475,"Sylvia_nisoria",374.25,5.92759247051357
"1241",-0.860414561278251,-0.428588542656503,2.21394515206139,-0.494795097040751,-2.0904812119335,0.50010916215855,"Sylvia_sarda",210.27,5.35313693631214
"1242",-0.860199108528783,-0.430023548299896,2.21333266508417,-0.495972458069356,-2.09051790052963,0.500114824429713,"Sylvia_sarda",229.69,5.44107481790299
"1243",0.329371306087531,0.475653465977121,-0.152916335599982,-0.20357730517464,-0.00643040325616386,0.298073102604275,"Sylvia_undata",149.77,5.01575549679083
"1244",0.32998038723819,0.47159673014693,-0.154647825561326,-0.206905684189593,-0.00653412127511079,0.298089109745721,"Sylvia_undata",204.67,5.32627294256137
"1250",-1.86367344242145,0.129028089153821,-0.98556987253168,0.239823378629907,0.379690776579594,-0.290314699324148,"Symposiachrus_trivirgatus",126.48,4.84795948954914
"1255",-2.42049860911043,-0.131992050487376,-0.346111225984352,0.0759810681830714,1.75951974913226,0.452951180335198,"Tangara_cayana",173.78,5.1635280401994
"1258",-2.6081640873136,-0.202604140041546,-0.346604531219589,0.0818192228184417,1.89033629477471,0.220239169668545,"Tangara_episcopus",415.79,6.03258249782888
"1266",-2.37933689391045,-0.0901458394654402,-0.578730717168969,0.144152919436176,1.37123450593322,0.0363873358267119,"Tangara_palmarum",288.84,5.66932904658682
"1272",-1.5289496053276,0.210028135588642,-0.979759332170672,0.205253163891083,0.153854179142071,-0.144200284465057,"Tchagra_australis",137.21,4.92877426761594
"1273",-1.42593056398869,0.243470415057932,-0.998860585181087,0.188502243687767,0.0824570092747978,0.209029229251595,"Tchagra_senegalus",188.65,5.24518026813491
"1275",-1.80044011957457,-0.539131753296341,1.65196325374773,-0.285331478911439,-2.14499720916168,0.922148844825518,"Telespiza_cantans",501.85,6.22029191489049
"1276",-1.80017074816586,-0.540925879816506,1.65119748733131,-0.286803483328252,-2.14504307935293,0.922155924122317,"Telespiza_cantans",526.13,6.26744719743791
"1277",-1.79711446992573,-0.561281974288291,1.64250912932491,-0.30350479209035,-2.14556352088043,0.922236245567226,"Telespiza_cantans",801.61,6.6878689172618
"1278",-1.09585116928315,0.369932701001144,-1.46511419353962,0.302615846240234,-0.890838402459314,-0.856943754080111,"Telophorus_zeylonus",542.76,6.29850797303838
"1283",-3.25242531338796,-0.849423995741782,1.49573493237661,-0.0637519005928469,-1.405192617973,-0.194614838591149,"Terpsiphone_mutata",169.41,5.1382072981193
"1284",-0.648871864497412,0.414107997601949,-0.846931112027833,0.0599830741229457,-0.216017223168235,0.937684950763699,"Terpsiphone_paradisi",168.01,5.12995788477014
"1287",-1.52404193636735,0.210115467858003,-0.9367309296398,0.186472205966598,0.231382214938961,0.116407900308473,"Terpsiphone_viridis",113.72,4.74249437685131
"1290",-2.58301870259653,-0.226954273238083,-0.0965684822878863,0.0187427404075213,2.22938692004738,0.414983305266695,"Thamnophilus_atrinucha",165.5,5.1149953094205
"1298",-1.96085207562166,0.0975849922659855,-0.934819726290592,0.229444765676404,0.533627318002792,-0.16439833691647,"Thamnophilus_torquatus",128.41,4.86298565883358
"1305",-0.0636671649837987,0.228196528572944,-0.90661202776989,-0.232706461430999,-0.559614672451877,0.588388511088923,"Toxostoma_curvirostre",4107.13,8.32072321611736
"1306",0.385526678837572,0.0744564924713146,-1.11905063471624,-0.470357628570877,-0.987900076253482,0.751873948594257,"Toxostoma_lecontei",7841.94,8.96736904304953
"1309",0.387346291588671,0.236769031927274,-0.538063124634721,-0.373907696520236,-0.39212191178558,0.258645578567651,"Toxostoma_redivivum",4194.34,8.34172966448472
"1312",0.235702496869055,0.332336835279046,0.123833505185232,-0.3175378898431,0.476850439675019,0.156200830459286,"Toxostoma_rufum",810.49,6.69887206401982
"1318",-2.05536168567843,0.0105897777855115,-0.586329528233682,0.129025913771453,1.12495257076223,0.206984096430723,"Trochocercus_nitens",76.54,4.35079393224278
"1328",-1.79835146443291,-0.010472385926836,-0.321885286977041,-0.00750461732120034,1.36270349469645,0.602029109688346,"Turdus_grayi",467.56,6.14966416178153
"1329",1.84179730078782,0.591957773654354,0.649521101407755,-0.582551899889871,-0.00754571921383281,-0.340629213447876,"Turdus_iliacus",702.45,6.55599680082322
"1330",1.84163654330379,0.59302848589806,0.649978101217224,-0.581673426084285,-0.00751834445801243,-0.340633438283569,"Turdus_iliacus",687.96,6.535183214176
"1333",1.6396350974553,-1.45374903620109,0.234921034146863,2.00048850410602,0.22509101811052,0.290026314112276,"Turdus_merula",1203.7,7.09398585227281
"1334",1.63918510963251,-1.45075192863693,0.236200255145626,2.00294750324712,0.225167644756212,0.290014488071164,"Turdus_merula",1163.14,7.05973789597302
"1335",1.98532874380729,-1.40023805574057,0.512384034901803,1.93653140401906,0.308444870664555,-0.0652310724041244,"Turdus_migratorius",691.54,6.5403659981262
"1336",1.98834241965,-1.4203104003838,0.503816786575765,1.92006289990937,0.307931683730734,-0.06515187058441,"Turdus_migratorius",963.18,6.87127799917187
"1337",1.9874157065623,-1.41413810268077,0.506451237513307,1.92512700736145,0.308089490035336,-0.0651762253480705,"Turdus_migratorius",879.65,6.7806602711783
"1338",1.98300891013511,-1.38478699085727,0.518978835464954,1.94920834485743,0.308839905960762,-0.0652920394947674,"Turdus_migratorius",482.44,6.1809272120533
"1339",1.98720735421241,-1.41275038867547,0.5070435395438,1.92626556761465,0.308124969532528,-0.065181701015035,"Turdus_migratorius",860.87,6.75910444722544
"1340",1.98919269249857,-1.42597357404547,0.50139963920532,1.91541650705498,0.307786894131971,-0.0651295247315794,"Turdus_migratorius",1039.82,6.94776414300137
