"","HBW_names","Tree_names","HBW_species_common_name","HBW_family","HBW_family_common_name","Data_source","Literature_Museum","Outer_volume..cm3","Inner_volume..cm3","Outer_volume_full..cm3","External_diameter..cm","Thickness..cm","External_height..cm","Internal_diameter..cm","Internal_height..cm","Body_mass..g","Migration_status","Migration_coded","Clutch_size","Nestling_period..days","Nest_builder_identity","Loc_vegetation","Loc_ground","Loc_rock","Loc_cavity_obligatory","Mean_nest_height..m","Range_midpoint_latitude","N_S","Insularity","Insularity_2","Mean_temperature","Mean_rainfall"
"86","Anthus_hodgsoni","Anthus_hodgsoni","Olive-backed Pipit","Motacillidae","Pipits and wagtails","BWP","L","257.87","88.49","346.36","10.5","2","6","6.5","4",21.3,"Full Migrant",1,4,"11.5","NA",0,1,0,0,"0",55.52,"N",0,0,2.14,40.65
"87","Anthus_petrosus","Anthus_petrosus","Rock Pipit","Motacillidae","Pipits and wagtails","Tring","M","360.97","66.569999999999993","427.54","11.59","2.89","5.48","5.81","3.75",22.4,"Full Migrant",1,5,"16","Female",0,1,1,0,"0",61.15,"N",0,0,5.5,69.25
"88","Anthus_pratensis","Anthus_pratensis","Meadow Pipit","Motacillidae","Pipits and wagtails","Tring","M","326.52","68.31","394.82","11.51","2.85","5.67","5.81","3.86",18.4,"Full Migrant",1,4.5,"12.5","Female",0,1,0,0,"0",61.11,"N",0,0,4.64,48.63
"89","Anthus_rubescens","Anthus_rubescens","Buff-bellied Pipit","Motacillidae","Pipits and wagtails","BNA","L","NA","105.86","NA","NA","NA","NA","7.2","3.9",20.68,"Full Migrant",1,5,"14.5","Mainly Female",0,1,0,0,"0",61.1,"N",0,0,-4.83,27.67
"90","Anthus_spinoletta","Anthus_spinoletta","Water Pipit","Motacillidae","Pipits and wagtails","BWP","L","NA","48.42","NA","NA","NA","NA","6.8","2",23.9,"Full Migrant",1,5,"14.5","Mainly Female",0,1,0,0,"0",50.6,"N",0,0,5.58,39.6
"91","Anthus_trivialis","Anthus_trivialis","Tree Pipit","Motacillidae","Pipits and wagtails","BWP","L","NA","111.61","NA","NA","NA","NA","7.3","4",23.33,"Full Migrant",1,5,"13","Female",0,1,0,0,"0",58.26,"N",0,0,4.41,42.51
"92","Anthus_trivialis","Anthus_trivialis","Tree Pipit","Motacillidae","Pipits and wagtails","Tring","M","305.87","57.88","363.74","11.72","2.92","5.12","5.88","3.19",23.33,"Full Migrant",1,5,"13","Female",0,1,0,0,"0",58.26,"N",0,0,4.41,42.51
"93","Anumara_forbesi","Curaeus_forbesi","Forbes's Blackbird","Icteridae","New World blackbirds","HBW","L","1614.78","201.06","1815.84","17","4.5","12","8","6",90,"Not a Migrant",0,3,"NA","Excl_Group Care",1,0,0,0,"7.5",-9.25,"S",0,0,23.56,110.96
"94","Apalopteron_familiare","Apalopteron_familiare","Bonin White-eye","Zosteropidae","White-eyes and yuhinas","HBW","L","286.69","94.08","380.77","10.050000000000001","1.9","7.2","6.25","4.5999999999999996",15,"Not a Migrant",0,2,"NA","Both",1,0,0,0,"6.5",26.75,"N",1,1,22.05,107.63
"95","Aphelocoma_californica","Aphelocoma_californica","Western Scrub-jay","Corvidae","Crows and jays","BNA","L","798.49","261.8","1060.29","15","2.5","9","10","5",85.74,"Not a Migrant",0,3,"20.5","Both",1,0,0,0,"3",38.03,"N",0,0,12.98,31.95
"96","Aphelocoma_coerulescens","Aphelocoma_coerulescens","Florida Scrub-jay","Corvidae","Crows and jays","HBW","L","NA","NA","NA","19","5.25","NA","8.5","NA",77.12,"Not a Migrant",0,2.5,"18","Excl_Group Care",1,0,0,0,"1",27.25,"N",0,0,22.62,104.76
"97","Aphelocoma_unicolor","Aphelocoma_unicolor","Unicolored Jay","Corvidae","Crows and jays","HBW","L","12376.3","190.07","12566.37","40","14.5","15","11","3",124,"Not a Migrant",0,3.5,"23.5","Excl_Group Care",1,0,0,0,"9.5",15.05,"N",0,0,20.62,153.31
"98","Aplonis_opaca","Aplonis_opaca","Micronesian Starling","Sturnidae","Starlings","Tring","M","NA","144.22999999999999","NA","NA","NA","NA","7.64","4.7300000000000004",83.4,"Not a Migrant",0,2,"23","NA",0,0,1,1,"9.5",7.42,"N",1,1,26.97,255.38
"99","Argya_altirostris","Turdoides_altirostris","Iraq Babbler","Leiotrichidae","Laughingthrushes and allies","Tring","M","748.41","154.59","903","16.18","4.1399999999999997","6.59","7.9","4.7300000000000004",33,"Not a Migrant",0,3.5,"10","Excl_Group Care",1,0,0,0,"3.25",32.27,"N",0,0,25.3,13.65
"100","Argya_altirostris","Turdoides_altirostris","Iraq Babbler","Leiotrichidae","Laughingthrushes and allies","BWP","L","706.77","183","889.76","11.9","2","12","7.9","5.6",33,"Not a Migrant",0,3.5,"10","Excl_Group Care",1,0,0,0,"3.25",32.27,"N",0,0,25.3,13.65
"101","Argya_caudata","Turdoides_caudata","Common Babbler","Leiotrichidae","Laughingthrushes and allies","BWP","L","1343.2","356.05","1699.25","15.8","2.9","13","10","6.8",39.15,"Not a Migrant",0,4,"12","Excl_Group Care",1,0,0,0,"1.2",23.63,"N",0,0,27.36,31.53
"102","Argya_fulva","Turdoides_fulva","Fulvous Babbler","Leiotrichidae","Laughingthrushes and allies","Tring","M","870.5","197.83","1068.33","16.78","4.3099999999999996","7.25","8.16","5.68",61.39,"Not a Migrant",0,4.5,"NA","NA",1,0,0,0,"1.5",17.79,"N",0,0,24.88,10.36
"103","Argya_fulva","Turdoides_fulva","Fulvous Babbler","Leiotrichidae","Laughingthrushes and allies","BWP","L","NA","NA","2945.24","15","NA","25","NA","NA",61.39,"Not a Migrant",0,4.5,"NA","NA",1,0,0,0,"1.5",17.79,"N",0,0,24.88,10.36
"104","Argya_squamiceps","Turdoides_squamiceps","Arabian Babbler","Leiotrichidae","Laughingthrushes and allies","Tring","M","1098.54","242.38","1340.92","18.36","4.74","7.6","8.8800000000000008","5.87",72.88,"Not a Migrant",0,4,"14","Excl_Group Care",1,0,0,0,"7",22.31,"N",0,0,25.1,10.37
"105","Arizelocichla_masukuensis","Andropadus_masukuensis","Shelley's Greenbul","Pycnonotidae","Bulbuls","HBW","L","NA","NA","NA","8.25","1.63","NA","5","NA",26.8,"Altitudinal Migrant",1,1.5,"NA","NA",1,0,0,0,"3.25",-6.43,"S",0,0,19.87,105.68
"106","Arizelocichla_milanjensis","Andropadus_milanjensis","Stripe-cheeked Bulbul","Pycnonotidae","Bulbuls","HBW","L","526.77","66.37","593.14","12.5","3","7.25","6.5","3",37.38,"Altitudinal Migrant",1,2,"NA","NA",1,0,0,0,"4",-18.95,"S",0,0,20.64,86.61
"107","Arizelocichla_nigriceps","Andropadus_nigriceps","Eastern Mountain Greenbul","Pycnonotidae","Bulbuls","HBW","L","409.72","76.97","486.69","13","3","5.5","7","3",32.8,"Altitudinal Migrant",1,2,"NA","NA",1,0,0,0,"1.5",-1.39,"S",0,0,19.01,95.82
"108","Arizelocichla_tephrolaema","Andropadus_tephrolaemus","Western Mountain Greenbul","Pycnonotidae","Bulbuls","HBW","L","128.58000000000001","95.43","224","9.25","1.25","5","6.75","4",38.3,"Not a Migrant",0,1.5,"NA","NA",1,0,0,0,"2",5.96,"N",0,0,23.15,175.83
"109","Arremon_brunneinucha","Arremon_brunneinucha","Chestnut-capped Brush-finch","Passerellidae","New World sparrows","Tring","M","217.45","113.05","330.51","9.9","1.55","6.43","6.8","4.68",43.97,"Not a Migrant",0,2,"13","NA",1,0,0,0,"4.25",2.56,"N",0,0,18.74,142.99
"110","Artamus_superciliosus","Artamus_superciliosus","White-browed Woodswallow","Artamidae","Woodswallows and butcherbirds","Tring","M","286.69","44.97","331.66","11.62","2.68","4.7","6.26","2.19",35.5,"Full Migrant",1,2.5,"14","Both",1,0,0,0,"NA",-26.03,"S",0,0,23.69,32.91
"111","Artemisiospiza_belli","Amphispiza_belli","Bell's Sparrow","Passerellidae","New World sparrows","BNA","L","NA","94.6","NA","11.2","2.5","NA","6.2","4.7",16.99,"Full Migrant",1,4,"9.5","Female",1,1,0,0,"0.35",32.67,"N",0,0,16.4,21.48
"112","Artemisiospiza_belli","Amphispiza_belli","Bell's Sparrow","Passerellidae","New World sparrows","BNA","L","NA","73.98","NA","11.1","2.65","NA","5.8","4.2",16.99,"Full Migrant",1,4,"9.5","Female",1,1,0,0,"0.35",32.67,"N",0,0,16.4,21.48
"113","Artemisiospiza_belli","Amphispiza_belli","Bell's Sparrow","Passerellidae","New World sparrows","BNA","L","NA","NA","NA","12","4","NA","4","NA",16.99,"Full Migrant",1,4,"9.5","Female",1,1,0,0,"0.35",32.67,"N",0,0,16.4,21.48
"114","Artemisiospiza_belli","Amphispiza_belli","Bell's Sparrow","Passerellidae","New World sparrows","BNA","L","NA","95.79","NA","11.9","2.65","NA","6.6","4.2",16.99,"Full Migrant",1,4,"9.5","Female",1,1,0,0,"0.35",32.67,"N",0,0,16.4,21.48
"115","Arundinax_aedon","Acrocephalus_aedon","Thick-billed Warbler","Acrocephalidae","Reed-warblers","HBW","L","819.76","122.72","942.48","15","4.38","8","6.25","6",22.4,"Full Migrant",1,5,"14","Female",1,0,0,0,"0.95",50.94,"N",0,0,3.99,31.21
"116","Atlapetes_albinucha","Atlapetes_albinucha","White-naped Brush-finch","Passerellidae","New World sparrows","Tring","M","229.18","110.15","339.33","9.9499999999999993","1.76","6.55","6.42","5.0999999999999996",33.84,"Not a Migrant",0,2.5,"NA","NA",1,0,0,0,"1.8",14.41,"N",0,0,19.67,174.39
"117","Atlapetes_latinuchus","Atlapetes_latinuchus","Yellow-breasted Brush-finch","Passerellidae","New World sparrows","HBW","L","1597.5","113.1","1710.6","16.5","5.25","12","6","6",23.56,"Not a Migrant",0,2,"15","NA",1,0,0,0,"0.28000000000000003",-3.96,"S",0,0,15.65,103.74
"118","Atlapetes_melanocephalus","Atlapetes_melanocephalus","Santa Marta Brush-finch","Passerellidae","New World sparrows","NBO","L","204.09","109.04","313.13","9.33","1.56","6.87","6.21","5.4",25,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"1.64",10.75,"N",0,0,12.63,148.66
"119","Atlapetes_pallidinucha","Atlapetes_pallidinucha","Pale-naped Brush-finch","Passerellidae","New World sparrows","HBW","L","621.25","132.72999999999999","753.98","12","2.75","10","6.5","6",34.56,"Not a Migrant",0,1,"NA","NA",1,0,0,0,"0.4",5.75,"N",0,0,14.64,144.48
"120","Attila_spadiceus","Attila_spadiceus","Bright-rumped Attila","Tyrannidae","Tyrant-flycatchers","HBW","L","NA","NA","NA","8.4","NA","NA","NA","3.9",39.1,"Not a Migrant",0,3,"18","Female",1,0,1,0,"2",-4.12,"S",0,0,25.55,181.66
"121","Baeolophus_wollweberi","Baeolophus_wollweberi","Bridled Titmouse","Paridae","Tits and chickadees","BNA","L","NA","37.020000000000003","NA","NA","NA","NA","4.75","3.13",10.4,"Altitudinal Migrant",1,6,"19","Excl_Group Care",0,0,0,1,"5.25",25.45,"N",0,0,18.98,38.99
"122","Baeopogon_indicator","Baeopogon_indicator","Honeyguide Greenbul","Pycnonotidae","Bulbuls","HBW","L","83.91","63.36","147.26","7.5","1","5","5.5","4",45.8,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"8",-0.1,"S",0,0,24.41,136.31
"123","Bangsia_edwardsi","Bangsia_edwardsi","Moss-backed Tanager","Thraupidae","Tanagers","HBW","L","NA","66.37","NA","NA","NA","NA","6.5","3",37,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"2",-0.25,"S",0,0,22.41,244.07
"124","Batara_cinerea","Batara_cinerea","Giant Antshrike","Thamnophilidae","Typical antbirds","HBW","L","NA","NA","1512.15","19","NA","8","NA","NA",131,"Not a Migrant",0,2.5,"NA","NA",1,0,0,0,"2.25",-26.14,"S",0,0,19.59,137.65
"125","Batis_margaritae","Batis_margaritae","Margaret's Batis","Platysteiridae","Batises and wattle-eyes","Tring","M","182.78","40.5","223.28","7.22","1.23","8.17","4.76","3.41",11.7,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"0.9",-12.41,"S",0,0,19.44,102.03
"126","Batis_molitor","Batis_molitor","Chinspot Batis","Platysteiridae","Batises and wattle-eyes","Tring","M","97.39","22.5","119.89","7.6","1.59","3.96","4.42","2.2000000000000002",11.64,"Not a Migrant",0,2,"17","Mainly Female",1,0,0,0,"4",-13.84,"S",0,0,21.34,73.37
"127","Bleda_canicapillus","Bleda_canicapillus","Grey-headed Bristlebill","Pycnonotidae","Bulbuls","HBW","L","NA","NA","570.20000000000005","11","NA","9","NA","NA",45.4,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"1.6",7.84,"N",0,0,26.09,144.61
"128","Bleda_syndactylus","Bleda_syndactylus","Red-tailed Bristlebill","Pycnonotidae","Bulbuls","HBW","L","NA","NA","261.8","10","NA","5","NA","NA",46.14,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"2.25",-1.01,"S",0,0,24.26,141.23
"129","Bocagia_minuta","Tchagra_minutus","Marsh Tchagra","Malaconotidae","Bush-shrikes","Tring","M","162.84","46.63","209.46","9.99","2.14","4.01","5.7","2.74",34.4,"Not a Migrant",0,2.5,"NA","Both",1,0,0,0,"1.3",-9.58,"S",0,0,23.1,110.21
"130","Bolemoreus_frenatus","Lichenostomus_frenatus","Bridled Honeyeater","Meliphagidae","Honeyeaters","HBW","L","361.18","87.93","449.11","11.4","2.5","6.6","6.4","4.0999999999999996",34.11,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"4.45",-17.65,"S",0,0,23.08,124.43
"131","Bolemoreus_hindwoodi","Lichenostomus_hindwoodi","Eungella Honeyeater","Meliphagidae","Honeyeaters","HBW","L","NA","NA","228.08","8.25","NA","6.4","NA","3.2",22.89,"Not a Migrant",0,2,"14.5","Both",1,0,0,0,"12.1",-21.25,"S",0,0,22.29,110.81
"132","Bombycilla_cedrorum","Bombycilla_cedrorum","Cedar Waxwing","Bombycillidae","Waxwings","BNA","L","706.93","114.17","821.1","12.05","2.0499999999999998","10.8","7.95","3.45",31.58,"Full Migrant",1,4.5,"15.5","Mainly Female",1,0,0,0,"8",48.98,"N",0,0,6.4,62.99
"133","Bombycilla_cedrorum","Bombycilla_cedrorum","Cedar Waxwing","Bombycillidae","Waxwings","BNA","L","417.92","86.28","504.2","11.9","2.7","6.8","6.5","3.9",31.58,"Full Migrant",1,4.5,"15.5","Mainly Female",1,0,0,0,"8",48.98,"N",0,0,6.4,62.99
"134","Bombycilla_cedrorum","Bombycilla_cedrorum","Cedar Waxwing","Bombycillidae","Waxwings","BNA","L","NA","NA","NA","15.2","3.15","NA","8.9","NA",31.58,"Full Migrant",1,4.5,"15.5","Mainly Female",1,0,0,0,"8",48.98,"N",0,0,6.4,62.99
"135","Bombycilla_garrulus","Bombycilla_garrulus","Bohemian Waxwing","Bombycillidae","Waxwings","BNA","L","1131.98","146.24","1278.22","17.149999999999999","5.08","8.3000000000000007","7","5.7",54.41,"Full Migrant",1,5,"14.5","Mainly Female",1,0,0,0,"8.15",62.48,"N",0,0,-0.8,33.02
"136","Bombycilla_garrulus","Bombycilla_garrulus","Bohemian Waxwing","Bombycillidae","Waxwings","Tring","M","955.7","106.47","1062.17","15.42","4.1900000000000004","7.93","7.03","4.04",54.41,"Full Migrant",1,5,"14.5","Mainly Female",1,0,0,0,"8.15",62.48,"N",0,0,-0.8,33.02
"137","Bradypterus_baboecala","Bradypterus_baboecala","Little Rush-warbler","Locustellidae","Grasshopper-warblers and grassbirds","HBW","L","170.76","53.08","223.84","7.5","1.35","7.6","4.8","4.4000000000000004",12.85,"Not a Migrant",0,2,"12.5","NA",1,0,0,0,"1.2",-18.86,"S",0,0,20.94,71.27
"138","Bucanetes_githagineus","Bucanetes_githagineus","Trumpeter Finch","Fringillidae","Finches","Tring","M","127.04","70.430000000000007","197.47","9.19","1.62","4.3899999999999997","5.96","3.75",19.6,"Not a Migrant",0,5,"13","Female",0,1,1,0,"3",27.46,"N",0,0,23.52,12.1
"139","Bucanetes_githagineus","Bucanetes_githagineus","Trumpeter Finch","Fringillidae","Finches","BWP","L","245.96","60.84","306.8","12.5","3","3.75","6.5","2.75",19.6,"Not a Migrant",0,5,"13","Female",0,1,1,0,"3",27.46,"N",0,0,23.52,12.1
"140","Bucanetes_mongolicus","Eremopsaltria_mongolicus","Mongolian Finch","Fringillidae","Finches","BWP","L","317.45999999999998","73","390.47","12.4","2.95","4.8499999999999996","6.5","3.3",21.5,"Not a Migrant",0,5,"18","Female",0,1,1,0,"0",42.2,"N",0,0,9,21.91
"141","Calamospiza_melanocorys","Calamospiza_melanocorys","Lark Bunting","Passerellidae","New World sparrows","BNA","L","NA","155.91999999999999","NA","NA","NA","NA","7.86","4.82",37.6,"Full Migrant",1,4,"8.5","Excl_Group Care",0,1,0,0,"0",44.31,"N",0,0,10.76,52.13
"142","Calamospiza_melanocorys","Calamospiza_melanocorys","Lark Bunting","Passerellidae","New World sparrows","BNA","L","243.01","94.73","337.74","9.4","1.25","7.3","6.9","3.8",37.6,"Full Migrant",1,4,"8.5","Excl_Group Care",0,1,0,0,"0",44.31,"N",0,0,10.76,52.13
"143","Calamospiza_melanocorys","Calamospiza_melanocorys","Lark Bunting","Passerellidae","New World sparrows","BNA","L","NA","108.97","NA","NA","NA","NA","7.5","3.7",37.6,"Full Migrant",1,4,"8.5","Excl_Group Care",0,1,0,0,"0",44.31,"N",0,0,10.76,52.13
"144","Calamospiza_melanocorys","Calamospiza_melanocorys","Lark Bunting","Passerellidae","New World sparrows","BNA","L","NA","133.93","NA","NA","NA","NA","7.3","4.8",37.6,"Full Migrant",1,4,"8.5","Excl_Group Care",0,1,0,0,"0",44.31,"N",0,0,10.76,52.13
"145","Calandrella_acutirostris","Calandrella_acutirostris","Hume's Lark","Alaudidae","Larks","Tring","M","NA","33.99","NA","NA","NA","3.81","4.83","2.79",20.16,"Full Migrant",1,3,"10.5","Both",0,1,0,0,"0",35.33,"N",0,0,4.46,27.71
"146","Calandrella_brachydactyla","Calandrella_brachydactyla","Greater Short-toed Lark","Alaudidae","Larks","HBW","L","NA","NA","NA","NA","NA","NA","6","NA",21.06,"Full Migrant",1,3.5,"9","Female",0,1,0,0,"0",44.54,"N",0,0,12.65,28.25
"147","Calcarius_lapponicus","Calcarius_lapponicus","Lapland Longspur","Calcariidae","Longspurs","BNA","L","912.5","272.63","1185.1300000000001","13.35","2.5499999999999998","12.7","8.25","7.65",27.84,"Full Migrant",1,5,"9.5","Female",1,1,0,0,"0",69.96,"N",0,0,-10.21,21.48
"148","Calcarius_lapponicus","Calcarius_lapponicus","Lapland Longspur","Calcariidae","Longspurs","BNA","L","NA","107.35","NA","NA","NA","NA","6.75","4.5",27.84,"Full Migrant",1,5,"9.5","Female",1,1,0,0,"0",69.96,"N",0,0,-10.21,21.48
"149","Calcarius_lapponicus","Calcarius_lapponicus","Lapland Longspur","Calcariidae","Longspurs","BNA","L","NA","88.67","NA","NA","NA","NA","6.35","4.2",27.84,"Full Migrant",1,5,"9.5","Female",1,1,0,0,"0",69.96,"N",0,0,-10.21,21.48
"150","Calcarius_lapponicus","Calcarius_lapponicus","Lapland Longspur","Calcariidae","Longspurs","BWP","L","NA","94.25","NA","10","2","NA","6","5",27.84,"Full Migrant",1,5,"9.5","Female",1,1,0,0,"0",69.96,"N",0,0,-10.21,21.48
"151","Calcarius_ornatus","Calcarius_ornatus","Chestnut-collared Longspur","Calcariidae","Longspurs","BNA","L","NA","81.05","NA","NA","NA","NA","6","4.3",20.3,"Full Migrant",1,4,"10","Female",0,1,0,0,"0",48.29,"N",0,0,8.23,46.22
"152","Calcarius_pictus","Calcarius_pictus","Smith's Longspur","Calcariidae","Longspurs","BNA","L","NA","109.5","NA","9.1999999999999993","1.35","NA","6.5","4.95",26.66,"Full Migrant",1,4,"8","Female",0,1,0,0,"0",66.37,"N",0,0,-7.07,21.44
"153","Calcarius_pictus","Calcarius_pictus","Smith's Longspur","Calcariidae","Longspurs","BNA","L","193.24","62.94","256.18","9.6999999999999993","2","5.2","5.7","3.7",26.66,"Full Migrant",1,4,"8","Female",0,1,0,0,"0",66.37,"N",0,0,-7.07,21.44
"154","Calcarius_pictus","Calcarius_pictus","Smith's Longspur","Calcariidae","Longspurs","Tring","M","113.19","53.97","167.16","8.7899999999999991","1.63","4.13","5.54","3.36",26.66,"Full Migrant",1,4,"8","Female",0,1,0,0,"0",66.37,"N",0,0,-7.07,21.44
"155","Caligavis_chrysops","Lichenostomus_chrysops","Yellow-faced Honeyeater","Meliphagidae","Honeyeaters","HBW","L","64.959999999999994","114.49","179.45","6.65","0.43","7.75","5.8","6.5",17.3,"Full Migrant",1,2.35,"12.5","Female",1,0,0,0,"12.58",-30.65,"S",0,0,18.99,57.1
"156","Campephaga_phoenicea","Campephaga_phoenicea","Red-shouldered Cuckoo-shrike","Campephagidae","Cuckoo-shrikes","Tring","M","219.54","52.09","271.63","10.11","2.2599999999999998","5.07","5.59","3.18",27.1,"Full Migrant",1,2,"NA","NA",1,0,0,0,"10",8.36,"N",0,0,25.22,99.88
"157","Cardellina_canadensis","Wilsonia_canadensis","Canada Warbler","Parulidae","New World warblers","BNA","L","465.65","77.930000000000007","543.58000000000004","11.5","2.6","7.85","6.3","3.75",10.04,"Full Migrant",1,4,"9","Mainly Female",1,1,1,0,"0.45",48.49,"N",0,0,4.51,63.31
"158","Cardellina_pusilla","Wilsonia_pusilla","Wilson's Warbler","Parulidae","New World warblers","BNA","L","NA","46.72","NA","14.5","4.6500000000000004","NA","5.2","3.3",6.96,"Full Migrant",1,5,"10","Female",1,1,0,0,"0",58.92,"N",0,0,0.47,45.37
"159","Cardellina_pusilla","Wilsonia_pusilla","Wilson's Warbler","Parulidae","New World warblers","BNA","L","184.27","38.39","222.66","9","2.13","5.25","4.75","3.25",6.96,"Full Migrant",1,5,"10","Female",1,1,0,0,"0",58.92,"N",0,0,0.47,45.37
"160","Cardellina_pusilla","Wilsonia_pusilla","Wilson's Warbler","Parulidae","New World warblers","BNA","L","328.83","40.29","369.12","8.9","2.2000000000000002","8.9","4.5","3.8",6.96,"Full Migrant",1,5,"10","Female",1,1,0,0,"0",58.92,"N",0,0,0.47,45.37
"161","Cardellina_pusilla","Wilsonia_pusilla","Wilson's Warbler","Parulidae","New World warblers","BNA","L","241.88","48.44","290.32","8.9","2.08","7","4.75","4.0999999999999996",6.96,"Full Migrant",1,5,"10","Female",1,1,0,0,"0",58.92,"N",0,0,0.47,45.37
"162","Cardellina_pusilla","Wilsonia_pusilla","Wilson's Warbler","Parulidae","New World warblers","BNA","L","NA","60.19","NA","11.3","2.9","NA","5.5","3.8",6.96,"Full Migrant",1,5,"10","Female",1,1,0,0,"0",58.92,"N",0,0,0.47,45.37
"163","Cardellina_rubrifrons","Cardellina_rubrifrons","Red-faced Warbler","Parulidae","New World warblers","BNA","L","199.72","62.79","262.51","9.6","2.0499999999999998","5.44","5.51","3.95",8.1,"Full Migrant",1,4.5,"12","Female",0,1,0,0,"0",29.77,"N",0,0,16.53,20.71
"164","Cardinalis_cardinalis","Cardinalis_cardinalis","Northern Cardinal","Cardinalidae","Cardinals","Tring","M","910.44","123.25","1033.69","17.86","5.39","6.19","7.09","4.68",42.64,"Not a Migrant",0,2.5,"10","Mainly Female",1,0,0,0,"6.13",35.92,"N",0,0,16.54,79.14
"165","Cardinalis_cardinalis","Cardinalis_cardinalis","Northern Cardinal","Cardinalidae","Cardinals","BNA","L","NA","NA","NA","10.8","1.75","NA","7.3","NA",42.64,"Not a Migrant",0,2.5,"10","Mainly Female",1,0,0,0,"6.13",35.92,"N",0,0,16.54,79.14
"166","Cardinalis_phoeniceus","Cardinalis_phoeniceus","Vermilion Cardinal","Cardinalidae","Cardinals","HBW","L","NA","NA","NA","7.25","NA","NA","NA","NA",39.1,"Not a Migrant",0,2,"12.5","NA",1,0,0,0,"0.95",11.22,"N",0,0,26.4,66.94
"167","Cardinalis_sinuatus","Cardinalis_sinuatus","Pyrrhuloxia","Cardinalidae","Cardinals","BNA","L","217.95","111.92","329.87","10","1.25","6.3","7.5","3.8",35.19,"Full Migrant",1,3,"11.5","Mainly Female",1,0,0,0,"3.2",28.53,"N",0,0,20.6,27.59
"168","Cardinalis_sinuatus","Cardinalis_sinuatus","Pyrrhuloxia","Cardinalidae","Cardinals","BNA","L","207.79","85.88","293.67","9.75","1.5","5.9","6.75","3.6",35.19,"Full Migrant",1,3,"11.5","Mainly Female",1,0,0,0,"3.2",28.53,"N",0,0,20.6,27.59
"169","Carduelis_carduelis","Carduelis_carduelis","European Goldfinch","Fringillidae","Finches","Tring","M","164.86","39.25","204.11","8.7100000000000009","1.98","5.05","4.76","3.34",16,"Full Migrant",1,5,"15.5","Mainly Female",1,0,0,0,"6",51.9,"N",0,0,9.17,47.66
"170","Carduelis_carduelis","Carduelis_carduelis","European Goldfinch","Fringillidae","Finches","BWP","L","111.28","33.880000000000003","145.16999999999999","7.6","1.65","4.8","4.3","3.5",16,"Full Migrant",1,5,"15.5","Mainly Female",1,0,0,0,"6",51.9,"N",0,0,9.17,47.66
"171","Carduelis_citrinella","Carduelis_citrinella","Citril Finch","Fringillidae","Finches","BWP","L","177.21","30.16","207.37","8.9","2.0499999999999998","5","4.8","2.5",12,"Altitudinal Migrant",1,4,"18","Female",1,0,0,0,"10.15",46.52,"N",0,0,6.7,94.63
"172","Carpodacus_erythrinus","Carpodacus_erythrinus","Common Rosefinch","Fringillidae","Finches","BWP","L","728.78","61.77","790.55","13.25","3.88","8.6","5.5","3.9",23.97,"Full Migrant",1,5,"11.5","Female",1,1,0,0,"5",57.62,"N",0,0,2.02,36.85
"173","Carpodacus_rubicilla","Carpodacus_rubicilla","Great Rosefinch","Fringillidae","Finches","BWP","L","1443.23","173.85","1617.07","15.63","3.59","12.65","8.4499999999999993","4.6500000000000004",43.2,"Altitudinal Migrant",1,4.5,"17","Female",1,0,1,0,"5.65",34.66,"N",0,0,0.99,36.87
